variable,bin,segment,left,right,closed
patrimonio_neto_6var,bin_1,2,-0.0942,-0.0348,right
patrimonio_neto_6var,bin_1,3,-0.0348,0.0,right
patrimonio_neto_6var,bin_4,1,-44.899,-0.209,right
patrimonio_neto_6var,bin_4,2,0.0,0.0809,right
patrimonio_neto_6var,bin_4,3,0.0809,549.515,right
pat_neto_12var,bin_1,1,-40.019999999999996,-0.359,right
pat_neto_12var,bin_1,2,-0.359,-0.197,right
pat_neto_12var,bin_1,3,-0.197,-0.119,right
pat_neto_12var,bin_1,4,-0.119,-0.0665,right
pat_neto_12var,bin_1,5,-0.0665,-0.027,right
pat_neto_12var,bin_1,6,-0.027,0.0257,right
pat_neto_12var,bin_1,7,0.0257,0.197,right
pat_neto_12var,bin_1,8,0.197,538.7,right
utilidad_neta_6var,bin_1,1,-28.650000000000002,-0.506,right
utilidad_neta_6var,bin_1,2,-0.506,-0.18,right
utilidad_neta_6var,bin_1,3,-0.18,0.0,right
utilidad_neta_6var,bin_1,4,0.0,0.353,right
utilidad_neta_6var,bin_1,5,0.353,1.128,right
utilidad_neta_6var,bin_1,6,1.128,178796.667,right
utilidad_neta_12var,bin_1,1,-28.650000000000002,-0.497,right
utilidad_neta_12var,bin_1,2,-0.497,-0.241,right
utilidad_neta_12var,bin_1,3,-0.241,-0.109,right
utilidad_neta_12var,bin_1,4,-0.109,-0.0273,right
utilidad_neta_12var,bin_1,5,-0.0273,0.102,right
utilidad_neta_12var,bin_1,6,0.102,0.414,right
utilidad_neta_12var,bin_1,7,0.414,1.31,right
utilidad_neta_12var,bin_1,8,1.31,178796.667,right
saldispopera_6var,bin_1,1,-1.001,-0.829,right
saldispopera_6var,bin_1,2,-0.829,-0.424,right
saldispopera_6var,bin_1,3,-0.424,-0.0978,right
saldispopera_6var,bin_1,4,-0.0978,0.0,right
saldispopera_6var,bin_1,5,0.0,0.117,right
saldispopera_6var,bin_1,6,0.117,0.597,right
saldispopera_6var,bin_1,7,0.597,2.606,right
saldispopera_6var,bin_8,1,2.606,17902657.75,right
saldispopera_12var,bin_1,1,-1.001,-0.914,right
saldispopera_12var,bin_1,2,-0.914,-0.535,right
saldispopera_12var,bin_1,3,-0.535,-0.185,right
saldispopera_12var,bin_1,4,-0.185,0.0,right
saldispopera_12var,bin_1,5,0.0,0.121,right
saldispopera_12var,bin_1,6,0.121,0.658,right
saldispopera_12var,bin_1,7,0.658,3.018,right
saldispopera_12var,bin_8,1,3.018,97506717.0,right
limite_6var,bin_1,1,-0.00131,0.0,right
limite_6var,bin_2,1,-0.998,-0.00131,right
limite_6var,bin_3,1,0.0,0.00807,right
limite_6var,bin_3,2,0.00807,129.0,right
limite_12var,bin_1,1,-0.259,0.0,right
limite_12var,bin_2,1,-0.998,-0.259,right
limite_12var,bin_3,1,0.0,0.0241,right
limite_12var,bin_4,1,0.0241,215.667,right
saldo_dispuesto_6var,bin_1,1,-2973.827,-0.321,right
saldo_dispuesto_6var,bin_1,2,-0.321,-0.0101,right
saldo_dispuesto_6var,bin_1,3,-0.0101,0.0,right
saldo_dispuesto_6var,bin_1,4,0.0,0.00315,right
saldo_dispuesto_6var,bin_5,1,0.00315,0.0702,right
saldo_dispuesto_6var,bin_5,2,0.0702,226411.452,right
sdispuesto_12var,bin_1,1,-0.531,-0.0887,right
sdispuesto_12var,bin_1,2,-0.0887,-3.7e-07,right
sdispuesto_12var,bin_1,3,-3.7e-07,0.0,right
sdispuesto_12var,bin_4,1,-40664.310999999994,-0.531,right
sdispuesto_12var,bin_4,2,0.0,0.0147,right
sdispuesto_12var,bin_4,3,0.0147,0.191,right
sdispuesto_12var,bin_4,4,0.191,13162.944,right
total_saldo_6var,bin_1,1,-0.0659,0.0259,right
total_saldo_6var,bin_2,1,-1.001,-0.46,right
total_saldo_6var,bin_2,2,-0.46,-0.0659,right
total_saldo_6var,bin_2,3,0.0259,0.0701,right
total_saldo_6var,bin_2,4,0.0701,0.129,right
total_saldo_6var,bin_2,5,0.129,0.227,right
total_saldo_6var,bin_2,6,0.227,0.55,right
total_saldo_6var,bin_2,7,0.55,226411.452,right
total_saldo_12var,bin_1,1,-1.001,-0.617,right
total_saldo_12var,bin_1,2,-0.617,-0.25,right
total_saldo_12var,bin_1,3,-0.25,0.0,right
total_saldo_12var,bin_1,4,0.0,0.111,right
total_saldo_12var,bin_1,5,0.111,0.233,right
total_saldo_12var,bin_1,6,0.233,0.447,right
total_saldo_12var,bin_1,7,0.447,1.044,right
total_saldo_12var,bin_8,1,1.044,15474.273,right
cod_cliente_anom,bin_1,1,-0.001,155.0,right
cod_cliente_anom,bin_1,2,155.0,284.0,right
cod_cliente_anom,bin_1,3,284.0,389.0,right
cod_cliente_anom,bin_1,4,389.0,518.0,right
cod_cliente_anom,bin_5,1,518.0,659.0,right
cod_cliente_anom,bin_5,2,659.0,804.0,right
cod_cliente_anom,bin_5,3,804.0,958.0,right
cod_cliente_anom,bin_5,4,958.0,1226.0,right
